post_id,platform,content_type,topic,language,region,Post_date,post_hour,sentiment_score,views,likes,comments,shares,engagement_rate,viral
7262,Medium,story,Health,PT,CA,2025-09-02,08,0.75,66971,5177,1991,796,0.119,No
7263,Medium,article,Education,PT,CA,2025-07-20,09,0.59,37855,5175,1990,796,0.2104,Yes
7264,Medium,story,Lifestyle,EN,IN,2025-11-23,09,-0.17,30957,3396,1306,522,0.1688,Yes
7265,Medium,article,Entertainment,HI,DE,2025-01-01,03,0.43,63806,1441,554,221,0.0348,No
7266,Medium,article,Travel,DE,UK,2025-06-04,10,0.89,88961,3170,1219,487,0.0548,No
7267,Medium,article,Fashion,EN,US,2025-11-24,09,0.42,15146,1315,506,202,0.1337,Yes
7268,Medium,article,Education,ES,CA,2025-07-13,10,0.29,93920,11367,4372,1748,0.1862,Yes
7269,Medium,article,Entertainment,UR,JP,2025-01-30,09,0.47,85533,10396,3998,1599,0.187,Yes
7270,Medium,story,Sports,EN,IN,2025-08-04,18,0.77,27505,3304,1271,508,0.1849,Yes
7271,Medium,story,Sports,FR,FR,2025-02-12,10,0.71,16265,969,372,149,0.0917,No
7272,Medium,story,Fashion,HI,CA,2025-08-06,16,0.62,64318,4522,1739,695,0.1082,No
7273,Medium,story,Health,FR,UK,2025-10-12,09,0.49,13917,1809,696,278,0.2001,Yes
7274,Medium,article,Business,EN,BR,2025-09-06,20,0.58,14875,2218,853,341,0.2295,Yes
7275,Medium,story,Entertainment,FR,UK,2025-07-03,09,-0.91,95415,6747,2595,1038,0.1088,No
7276,Medium,article,Education,PT,UK,2025-11-26,10,0.8,26584,2328,895,358,0.1348,Yes
7277,Medium,article,Entertainment,EN,MX,2025-02-02,23,0.94,83132,12870,4950,1980,0.2382,Yes
7278,Medium,story,Sports,EN,UK,2025-12-16,04,0.7,48843,6152,2366,946,0.1938,Yes
7279,Medium,story,Fashion,UR,BR,2025-08-29,10,0.83,92225,8154,3136,1254,0.136,Yes
7280,Medium,story,Entertainment,JA,CA,2025-07-03,09,0.82,37448,3496,1344,537,0.1437,Yes
7281,Medium,article,Fashion,HI,AU,2025-04-24,11,-0.14,20702,2263,870,348,0.1683,Yes
7282,Medium,story,Technology,UR,FR,2025-04-22,08,0.46,57387,1692,651,260,0.0454,No
7283,Medium,article,Travel,EN,FR,2025-01-27,19,-0.05,65802,7441,2862,1144,0.174,Yes
7284,Medium,story,Fashion,JA,AU,2025-02-10,10,0.57,10319,845,325,130,0.1261,Yes
7285,Medium,story,Education,EN,UK,2025-04-30,23,-0.08,36140,1885,725,290,0.0803,No
7286,Medium,story,Sports,DE,US,2025-11-08,10,0.7,34989,4077,1568,627,0.1793,Yes
7287,Medium,story,Entertainment,EN,FR,2025-01-18,10,-0.66,23945,2422,931,372,0.1557,Yes
7288,Medium,story,Health,UR,JP,2025-04-17,00,0.97,54502,6629,2549,1019,0.1871,Yes
7289,Medium,article,Entertainment,HI,CA,2025-01-16,04,0.07,23215,627,241,96,0.0416,No
7290,Medium,article,Technology,HI,FR,2025-10-23,10,0.89,99037,11792,4535,1814,0.1832,Yes
7291,Medium,story,Business,JA,CA,2025-01-18,10,0.17,32993,4418,1699,679,0.206,Yes
7292,Medium,story,Sports,EN,JP,2025-02-27,10,0.62,92921,5723,2201,880,0.0948,No
7293,Medium,story,Food,EN,CA,2025-04-24,09,0.64,43659,2981,1146,458,0.1051,No
7294,Medium,article,Technology,PT,JP,2025-01-13,10,0.54,8796,321,123,49,0.0562,No
7295,Medium,story,Health,UR,DE,2025-12-04,10,0.23,30561,2117,814,325,0.1066,No
7296,Medium,article,Travel,ES,US,2025-08-13,10,-0.3,69086,2661,1023,409,0.0593,No
7297,Medium,article,Business,FR,BR,2025-06-12,09,0.59,15162,711,273,109,0.0722,No
7298,Medium,story,Lifestyle,PT,IN,2025-11-12,09,0.8,5594,323,124,49,0.0891,No
7299,Medium,article,Education,UR,AU,2025-11-20,10,0.64,99872,10385,3994,1597,0.16,Yes
7300,Medium,story,Fashion,DE,JP,2025-01-27,10,0.73,39128,4052,1558,623,0.1594,Yes
7301,Medium,story,Health,EN,AU,2025-11-21,09,0.7,96670,10833,4166,1666,0.1724,Yes
7302,Medium,article,Food,FR,DE,2025-06-07,11,0.09,93074,12392,4766,1906,0.2049,Yes
7303,Medium,story,Fashion,UR,AU,2025-09-20,10,0.49,16911,1143,439,175,0.104,No
7304,Medium,story,Business,UR,IN,2025-01-05,10,0.47,62144,3558,1368,547,0.0881,No
7305,Medium,story,Travel,FR,DE,2025-07-29,09,0.89,43845,3407,1310,524,0.1196,No
7306,Medium,article,Fashion,EN,UK,2025-02-18,09,0.75,89822,7116,2737,1094,0.1219,Yes
7307,Medium,article,Technology,ES,IN,2025-11-13,22,0.09,4284,308,118,47,0.1109,No
7308,Medium,story,Technology,HI,AU,2025-09-30,09,0.61,62120,9063,3486,1394,0.2245,Yes
7309,Medium,article,Food,ES,JP,2025-04-26,08,0.63,84534,9176,3529,1411,0.167,Yes
7310,Medium,story,Business,UR,DE,2025-08-19,14,0.49,99535,6277,2414,965,0.097,No
7311,Medium,story,Lifestyle,PT,DE,2025-01-20,09,0.52,60077,3271,1258,503,0.0838,No
7312,Medium,story,Lifestyle,EN,US,2025-12-19,10,-0.2,77944,8071,3104,1241,0.1593,Yes
7313,Medium,story,Education,EN,BR,2025-04-01,10,0.7,25927,1145,440,176,0.068,No
7314,Medium,article,Education,UR,MX,2025-03-17,09,0.9,56761,2610,1004,401,0.0708,No
7315,Medium,article,Business,EN,FR,2025-11-24,10,0.92,80097,3610,1388,555,0.0694,No
7316,Medium,story,Fashion,JA,CA,2025-01-01,13,-0.48,43981,1567,603,241,0.0549,No
7317,Medium,story,Food,EN,CA,2025-01-08,10,0.65,21810,3358,1291,516,0.2369,Yes
7318,Medium,story,Lifestyle,ES,US,2025-12-13,23,0.43,13889,1777,683,273,0.197,Yes
7319,Medium,article,Entertainment,ES,DE,2025-06-18,09,0.7,8942,1385,532,213,0.2384,Yes
7320,Medium,article,Fashion,JA,CA,2025-10-25,10,0.21,48140,4428,1703,681,0.1415,Yes
7321,Medium,article,Business,JA,JP,2025-04-14,10,0.43,28750,1755,675,270,0.094,No
7322,Medium,article,Travel,FR,IN,2025-07-06,17,0.64,48527,3629,1396,558,0.1151,No
7323,Medium,story,Fashion,HI,CA,2025-05-14,10,0.68,16560,408,157,62,0.038,No
7324,Medium,story,Lifestyle,UR,US,2025-10-23,19,0.67,79419,9512,3658,1463,0.1843,Yes
7325,Medium,article,Food,EN,BR,2025-05-15,09,0.95,51068,2997,1153,461,0.0903,No
7326,Medium,article,Fashion,EN,AU,2025-07-06,10,0.11,78478,4648,1788,715,0.0911,No
7327,Medium,story,Entertainment,JA,FR,2025-07-14,09,0.87,19970,2050,788,315,0.158,Yes
7328,Medium,story,Travel,ES,CA,2025-04-28,12,0.42,71327,5020,1931,772,0.1083,No
7329,Medium,article,Business,PT,AU,2025-06-16,09,0.73,98860,13129,5049,2019,0.2043,Yes
7330,Medium,story,Fashion,FR,CA,2025-05-07,06,0.78,27160,3678,1414,565,0.2084,Yes
7331,Medium,article,Business,EN,MX,2025-09-06,10,-0.09,94290,2978,1145,458,0.0486,No
7332,Medium,story,Technology,FR,BR,2025-05-18,10,0.56,19506,2860,1100,440,0.2256,Yes
7333,Medium,article,Sports,HI,US,2025-07-29,02,0.97,57046,8521,3277,1311,0.2298,Yes
7334,Medium,story,Lifestyle,UR,JP,2025-08-09,21,0.1,56816,4633,1782,712,0.1255,Yes
7335,Medium,article,Technology,UR,BR,2025-05-08,21,0.59,26161,2992,1151,460,0.176,Yes
7336,Medium,article,Business,HI,CA,2025-11-19,15,0.1,10489,480,184,73,0.0705,No
7337,Medium,article,Travel,DE,FR,2025-06-05,13,0.85,37235,2664,1024,409,0.1101,No
7338,Medium,article,Lifestyle,HI,DE,2025-05-27,13,0.74,51747,8069,3103,1241,0.2399,Yes
7339,Medium,story,Education,FR,MX,2025-11-21,04,0.58,54718,2659,1023,409,0.0748,No
7340,Medium,story,Health,UR,CA,2025-04-09,23,0.1,70534,8955,3444,1377,0.1953,Yes
7341,Medium,story,Fashion,HI,IN,2025-06-16,10,0.59,36143,4501,1731,692,0.1916,Yes
7342,Medium,article,Education,ES,MX,2025-10-11,09,-0.18,8098,429,165,66,0.0817,No
7343,Medium,article,Lifestyle,UR,AU,2025-04-22,09,1,27136,2032,781,312,0.1152,No
7344,Medium,story,Fashion,PT,AU,2025-08-08,09,0.22,78692,4485,1725,690,0.0877,No
7345,Medium,article,Technology,FR,DE,2025-07-07,10,0.95,98582,7725,2971,1188,0.1206,Yes
7346,Medium,story,Food,JA,AU,2025-12-11,10,0.49,22964,1671,642,257,0.112,No
7347,Medium,article,Health,JA,MX,2025-10-10,06,0.95,56520,3401,1308,523,0.0926,No
7348,Medium,article,Fashion,ES,AU,2025-03-28,10,0.68,86564,3050,1173,469,0.0542,No
7349,Medium,article,Fashion,PT,BR,2025-03-05,14,-0.95,24073,784,301,120,0.0502,No
7350,Medium,article,Fashion,DE,JP,2025-10-02,05,0.63,29521,3035,1167,467,0.1582,Yes
7351,Medium,story,Fashion,JA,BR,2025-08-13,05,0.47,17993,1831,704,281,0.1566,Yes
7352,Medium,article,Entertainment,HI,DE,2025-11-19,10,-0.15,36154,2271,873,349,0.0967,No
7353,Medium,story,Education,HI,IN,2025-10-21,10,0.9,22982,1482,570,228,0.0992,No
7354,Medium,article,Sports,PT,FR,2025-09-22,09,-0.58,8090,163,63,25,0.0312,No
7355,Medium,article,Sports,DE,AU,2025-04-17,09,-0.1,1700,91,35,14,0.0833,No
7356,Medium,story,Fashion,JA,FR,2025-10-14,09,0.6,91194,12472,4797,1918,0.2104,Yes
7357,Medium,article,Business,ES,BR,2025-07-08,10,0.11,11808,1105,425,170,0.1441,Yes
7358,Medium,article,Sports,EN,AU,2025-06-14,09,0.22,41336,3012,1158,463,0.1121,No
7359,Medium,story,Travel,JA,JP,2025-05-18,10,0.67,87920,3582,1377,551,0.0627,No
7360,Medium,article,Lifestyle,UR,DE,2025-03-24,10,0.49,1755,139,53,21,0.122,Yes
7361,Medium,story,Lifestyle,UR,MX,2025-02-02,09,0.09,85088,8528,3280,1312,0.1542,Yes
7362,Medium,story,Business,EN,DE,2025-06-16,09,0.87,37678,3097,1191,476,0.1265,Yes
7363,Medium,article,Education,EN,DE,2025-03-20,09,0.63,32971,3261,1254,501,0.1522,Yes
7364,Medium,article,Sports,ES,DE,2025-06-08,22,0.78,24906,2652,1020,408,0.1639,Yes
7365,Medium,article,Fashion,ES,CA,2025-01-04,00,0.92,27206,2213,851,340,0.1252,Yes
7366,Medium,article,Business,DE,US,2025-05-28,23,0.71,3983,583,224,89,0.2253,Yes
7367,Medium,article,Travel,DE,UK,2025-08-21,09,0.92,83322,6174,2374,949,0.114,No
7368,Medium,article,Entertainment,HI,CA,2025-02-11,09,0.55,46567,6719,2584,1033,0.222,Yes
7369,Medium,story,Education,HI,AU,2025-10-01,09,0.82,11668,972,374,149,0.1283,Yes
7370,Medium,article,Fashion,DE,DE,2025-06-27,14,-0.38,81980,8650,3327,1330,0.1623,Yes
7371,Medium,article,Business,HI,US,2025-11-21,09,0.98,57415,5451,2096,838,0.1461,Yes
7372,Medium,story,Business,PT,BR,2025-11-23,23,0.66,50554,6030,2319,927,0.1835,Yes
7373,Medium,story,Technology,DE,IN,2025-11-06,10,0.71,70740,7861,3023,1209,0.171,Yes
7374,Medium,article,Entertainment,PT,CA,2025-08-16,10,-0.27,67421,1548,595,238,0.0354,No
7375,Medium,article,Education,DE,JP,2025-11-04,09,0.53,12526,1045,402,160,0.1285,Yes
7376,Medium,story,Travel,ES,US,2025-03-20,09,0.68,64290,8915,3429,1371,0.2134,Yes
7377,Medium,article,Education,HI,DE,2025-07-17,09,0.04,97542,11604,4463,1785,0.183,Yes
7378,Medium,story,Business,EN,CA,2025-05-02,10,0.77,84106,12348,4749,1899,0.2259,Yes
7379,Medium,story,Food,UR,US,2025-06-12,09,0.91,86925,5788,2226,890,0.1024,No
7380,Medium,story,Education,EN,BR,2025-04-11,10,0.58,15601,1455,559,223,0.1436,Yes
7381,Medium,story,Fashion,JA,IN,2025-06-10,09,0.83,97881,4145,1594,637,0.0652,No
7382,Medium,story,Sports,ES,BR,2025-05-04,23,0.16,80131,4592,1766,706,0.0882,No
7383,Medium,story,Business,EN,UK,2025-09-14,09,0.74,6256,777,299,119,0.1912,Yes
7384,Medium,story,Technology,FR,DE,2025-02-23,09,0.71,34351,2782,1070,428,0.1247,Yes
7385,Medium,article,Travel,PT,US,2025-01-21,05,0.48,85205,9714,3736,1494,0.1754,Yes
7386,Medium,article,Fashion,UR,MX,2025-08-21,10,1,10913,1488,572,229,0.2099,Yes
7387,Medium,article,Lifestyle,DE,UK,2025-04-20,21,0.22,17236,1329,511,204,0.1187,No
7388,Medium,article,Technology,UR,MX,2025-12-17,11,0.48,55076,2633,1012,405,0.0736,No
7389,Medium,article,Health,HI,CA,2025-10-20,09,0.56,72553,6764,2601,1040,0.1434,Yes
7390,Medium,article,Lifestyle,EN,IN,2025-10-10,10,-0.18,61340,5578,2145,858,0.1399,Yes
7391,Medium,article,Travel,PT,BR,2025-01-05,10,0.91,77117,5215,2006,802,0.1041,No
7392,Medium,story,Technology,HI,JP,2025-02-07,10,0.67,25072,1924,740,296,0.1181,No
7393,Medium,article,Business,JA,CA,2025-08-06,10,0.85,70599,8381,3223,1289,0.1826,Yes
7394,Medium,story,Health,PT,CA,2025-09-24,09,0.81,1362,39,15,6,0.0448,No
7395,Medium,story,Health,DE,AU,2025-04-19,09,0.8,11357,1083,416,166,0.1468,Yes
7396,Medium,article,Education,UR,IN,2025-06-27,10,-0.53,69830,6049,2326,930,0.1333,Yes
7397,Medium,story,Fashion,PT,BR,2025-04-21,10,0.51,26270,3827,1472,588,0.2242,Yes
7398,Medium,story,Entertainment,UR,MX,2025-10-05,10,0.68,28802,2874,1105,442,0.1536,Yes
7399,Medium,story,Education,DE,UK,2025-02-12,09,-0.07,32478,2286,879,351,0.1083,No
7400,Medium,article,Food,HI,AU,2025-05-28,10,-0.78,20216,512,197,78,0.039,No
7401,Medium,story,Technology,UR,BR,2025-03-20,10,0.82,11373,792,304,121,0.1072,No
7402,Medium,article,Entertainment,FR,MX,2025-08-30,04,0.52,95933,13739,5284,2113,0.2203,Yes
7403,Medium,story,Travel,UR,MX,2025-06-01,09,-0.09,61836,1446,556,222,0.036,No
7404,Medium,article,Business,EN,DE,2025-07-27,10,0.6,6292,383,147,59,0.0939,No
7405,Medium,story,Education,JA,AU,2025-10-19,10,0.3,5545,543,209,83,0.1508,Yes
7406,Medium,story,Food,JA,MX,2025-06-08,10,0.24,23840,623,239,95,0.0402,No
7407,Medium,article,Travel,EN,MX,2025-11-24,15,0.49,37586,3333,1282,512,0.1365,Yes
7408,Medium,article,Fashion,JA,CA,2025-10-25,09,0.61,7885,887,341,136,0.1731,Yes
7409,Medium,story,Travel,DE,BR,2025-08-12,09,0.93,64257,3315,1275,510,0.0794,No
7410,Medium,story,Travel,PT,MX,2025-05-07,18,0.79,50279,7532,2897,1158,0.2305,Yes
7411,Medium,story,Business,UR,JP,2025-11-23,13,0.8,55367,6490,2496,998,0.1804,Yes
7412,Medium,story,Entertainment,PT,AU,2025-12-20,13,0.48,28637,4111,1581,632,0.2209,Yes
7413,Medium,story,Travel,DE,BR,2025-08-24,09,0.4,46157,2061,792,317,0.0687,No
7414,Medium,article,Health,UR,MX,2025-08-19,10,0.59,17361,877,337,135,0.0778,No
7415,Medium,story,Food,ES,UK,2025-12-17,14,0.56,87955,8005,3079,1231,0.14,Yes
7416,Medium,story,Entertainment,EN,BR,2025-08-12,11,-0.18,36914,3801,1462,584,0.1585,Yes
7417,Medium,story,Sports,UR,BR,2025-11-10,10,0.79,76471,7283,2801,1120,0.1465,Yes
7418,Medium,article,Health,HI,DE,2025-08-06,09,-0.15,17327,897,345,138,0.0797,No
7419,Medium,article,Sports,ES,CA,2025-07-02,09,0.46,58199,7980,3069,1227,0.211,Yes
7420,Medium,story,Lifestyle,DE,FR,2025-11-12,10,-0.15,72614,7145,2748,1099,0.1514,Yes
7421,Medium,story,Business,UR,DE,2025-10-13,10,0.22,49314,1089,419,167,0.034,No
7422,Medium,story,Sports,EN,IN,2025-01-18,10,0.26,2030,123,47,19,0.0939,No
7423,Medium,story,Entertainment,PT,IN,2025-07-23,09,0.44,8157,469,180,72,0.0885,No
7424,Medium,story,Lifestyle,ES,MX,2025-01-16,10,-0.47,42393,2731,1050,420,0.0991,No
7425,Medium,story,Sports,HI,MX,2025-01-16,10,0.07,68374,6293,2420,968,0.1416,Yes
7426,Medium,article,Travel,EN,UK,2025-08-04,09,-0.44,58975,6439,2476,990,0.168,Yes
7427,Medium,story,Travel,DE,DE,2025-04-21,06,0.97,39046,992,381,152,0.0391,No
7428,Medium,article,Food,JA,MX,2025-08-16,09,-0.05,56210,2536,975,390,0.0694,No
7429,Medium,story,Technology,FR,AU,2025-05-11,10,0.72,14756,799,307,123,0.0834,No
7430,Medium,article,Fashion,JA,JP,2025-12-29,10,-0.96,43955,3595,1383,553,0.1259,Yes
7431,Medium,story,Lifestyle,PT,FR,2025-04-20,21,0.7,29863,3283,1263,505,0.1692,Yes
7432,Medium,article,Business,PT,US,2025-05-02,10,-0.12,53204,2787,1072,428,0.0806,No
7433,Medium,story,Fashion,DE,AU,2025-07-30,10,-0.18,46720,2158,830,332,0.0711,No
7434,Medium,story,Lifestyle,DE,JP,2025-02-13,09,0.47,52912,7135,2744,1097,0.2075,Yes
7435,Medium,article,Education,EN,MX,2025-05-13,02,0.72,70301,2003,770,308,0.0439,No
7436,Medium,story,Food,ES,US,2025-12-17,10,0.97,21234,2192,843,337,0.1589,Yes
7437,Medium,story,Education,FR,IN,2025-09-15,23,0.91,74326,9326,3587,1434,0.1931,Yes
7438,Medium,article,Education,PT,MX,2025-10-10,09,-0.86,36476,1022,393,157,0.0431,No
7439,Medium,story,Travel,ES,DE,2025-07-25,09,0.71,5567,736,283,113,0.2037,Yes
7440,Medium,article,Technology,UR,BR,2025-06-25,22,0.91,89034,12270,4719,1887,0.212,Yes
7441,Medium,article,Food,JA,AU,2025-09-23,10,0.61,11711,538,207,82,0.0709,No
7442,Medium,story,Entertainment,FR,DE,2025-12-26,01,0.45,11262,1210,465,186,0.1654,Yes
7443,Medium,article,Sports,UR,IN,2025-11-25,10,0.79,98636,3354,1290,516,0.0523,No
7444,Medium,article,Health,UR,IN,2025-07-29,10,0.72,74733,2622,1008,403,0.054,No
7445,Medium,story,Sports,HI,US,2025-10-26,03,0.82,36318,2761,1062,424,0.117,No
7446,Medium,story,Food,PT,IN,2025-03-05,01,0.66,95014,5739,2207,883,0.0929,No
7447,Medium,story,Sports,FR,MX,2025-02-06,03,-0.88,72775,2687,1033,413,0.0568,No
7448,Medium,story,Entertainment,DE,BR,2025-01-12,21,-0.01,77698,7984,3071,1228,0.1581,Yes
7449,Medium,article,Technology,FR,AU,2025-08-02,09,0.9,3072,477,183,73,0.2391,Yes
7450,Medium,story,Health,HI,IN,2025-08-20,04,0.24,86551,6907,2656,1062,0.1228,Yes
7451,Medium,story,Entertainment,JA,FR,2025-10-23,09,0.55,27690,1444,555,222,0.0803,No
7452,Medium,article,Business,ES,BR,2025-03-10,02,0.9,60364,1894,728,291,0.0483,No
7453,Medium,article,Travel,PT,US,2025-10-24,08,0.88,98121,4484,1724,689,0.0703,No
7454,Medium,story,Technology,UR,UK,2025-07-26,10,0.51,66636,6331,2435,974,0.1462,Yes
7455,Medium,story,Sports,HI,MX,2025-10-19,09,0.89,59114,7130,2742,1097,0.1856,Yes
7456,Medium,story,Sports,EN,BR,2025-06-01,23,0.54,98737,5228,2011,804,0.0815,No
7457,Medium,article,Fashion,EN,BR,2025-08-22,10,0.77,89102,3581,1377,551,0.0618,No
7458,Medium,article,Fashion,EN,IN,2025-02-13,09,0.98,63070,6300,2423,969,0.1537,Yes
7459,Medium,story,Education,PT,US,2025-09-15,09,0.61,78129,6522,2508,1003,0.1284,Yes
7460,Medium,article,Travel,HI,US,2025-12-22,08,-0.2,57281,3532,1358,543,0.0949,No
7461,Medium,article,Education,FR,BR,2025-12-04,09,0.67,2198,224,86,34,0.1577,Yes
7462,Medium,story,Food,ES,FR,2025-12-24,08,-0.08,66152,3006,1156,462,0.0699,No
7463,Medium,article,Entertainment,EN,CA,2025-03-02,10,-0.17,66333,1603,616,246,0.0372,No
7464,Medium,story,Health,UR,MX,2025-06-18,09,-0.58,51937,1077,414,165,0.0319,No
7465,Medium,story,Technology,DE,DE,2025-07-02,16,0.53,77529,8812,3389,1355,0.1749,Yes
7466,Medium,story,Health,JA,FR,2025-07-27,14,0.93,62644,4241,1631,652,0.1042,No
7467,Medium,story,Business,HI,MX,2025-01-08,00,0.3,24740,2083,801,320,0.1296,Yes
7468,Medium,article,Entertainment,JA,JP,2025-12-07,07,0.5,89993,12845,4940,1976,0.2196,Yes
7469,Medium,story,Fashion,PT,US,2025-10-15,09,0.93,77412,3175,1221,488,0.0631,No
7470,Medium,article,Travel,EN,FR,2025-08-26,04,0.46,22867,2194,844,337,0.1477,Yes
7471,Medium,article,Education,EN,MX,2025-10-28,09,0.51,51114,2068,795,318,0.0623,No
7472,Medium,story,Business,UR,US,2025-05-23,09,0.61,29835,2837,1091,436,0.1464,Yes
7473,Medium,story,Food,HI,CA,2025-02-24,09,0,80989,7278,2799,1119,0.1383,Yes
7474,Medium,article,Food,EN,BR,2025-06-20,10,0.47,96463,12035,4629,1851,0.192,Yes
7475,Medium,story,Education,EN,BR,2025-12-31,09,0.76,20714,1820,700,280,0.1352,Yes
7476,Medium,story,Entertainment,EN,UK,2025-09-15,13,0.91,70665,2959,1138,455,0.0644,No
7477,Medium,article,Sports,PT,MX,2025-03-06,10,0.96,5690,851,327,131,0.2303,Yes
7478,Medium,story,Education,PT,DE,2025-08-17,09,0.9,3197,526,202,81,0.2536,Yes
7479,Medium,story,Entertainment,HI,AU,2025-05-20,09,0.51,29585,3398,1307,522,0.1768,Yes
7480,Medium,article,Travel,UR,BR,2025-04-01,10,-0.03,59364,1812,697,278,0.047,No
7481,Medium,story,Lifestyle,ES,JP,2025-01-14,10,0.45,31011,3210,1234,493,0.1593,Yes
7482,Medium,story,Sports,PT,UK,2025-10-16,23,0.77,39180,3134,1205,482,0.1231,Yes
7483,Medium,story,Entertainment,ES,IN,2025-03-15,09,0.07,79846,2512,966,386,0.0484,No
7484,Medium,article,Business,DE,IN,2025-07-21,10,0.95,99904,16195,6229,2491,0.2494,Yes
7485,Medium,story,Fashion,PT,MX,2025-01-07,10,-0.36,31026,898,345,138,0.0445,No
7486,Medium,story,Food,FR,BR,2025-06-09,23,-0.59,73706,3387,1303,521,0.0707,No
7487,Medium,article,Entertainment,UR,AU,2025-05-31,09,0.91,72942,10568,4064,1625,0.2229,Yes
7488,Medium,story,Sports,ES,US,2025-08-09,09,0.89,55104,7862,3024,1209,0.2195,Yes
7489,Medium,article,Travel,HI,IN,2025-01-12,09,0.6,32285,3000,1154,461,0.143,Yes
7490,Medium,article,Business,FR,UK,2025-02-22,14,0.68,15020,2106,810,324,0.2157,Yes
7491,Medium,article,Travel,FR,US,2025-05-20,03,0.78,33142,4992,1920,768,0.2318,Yes
7492,Medium,article,Sports,ES,UK,2025-10-10,09,0.43,61554,4559,1753,701,0.114,No
7493,Medium,story,Education,DE,JP,2025-04-14,14,0.94,77249,6526,2510,1004,0.13,Yes
7494,Medium,story,Travel,ES,UK,2025-11-02,09,0.57,47601,3575,1375,550,0.1156,No
7495,Medium,story,Entertainment,ES,IN,2025-03-24,16,0.58,89455,12522,4816,1926,0.2154,Yes
7496,Medium,story,Entertainment,HI,CA,2025-07-18,19,0.76,31081,2440,938,375,0.1208,Yes
7497,Medium,article,Lifestyle,JA,CA,2025-12-28,10,0.41,65440,1439,553,221,0.0339,No
7498,Medium,article,Entertainment,FR,IN,2025-04-04,01,0.86,83891,3866,1487,594,0.0709,No
7499,Medium,article,Education,PT,AU,2025-08-06,10,0.66,54630,1333,512,205,0.0375,No
7500,Medium,story,Travel,JA,BR,2025-12-22,17,0.9,3553,232,89,35,0.1009,No
7501,YouTube,video,Lifestyle,UR,US,2025-09-30,21,-0.2,94561,7904,3040,1216,0.1286,Yes
7502,YouTube,video,Lifestyle,EN,JP,2025-05-02,12,-0.15,579408,24485,9417,3767,0.065,No
7503,YouTube,video,Lifestyle,DE,UK,2025-09-28,20,0.77,48453,611,235,94,0.0194,No
7504,YouTube,video,Sports,ES,DE,2025-04-11,06,0.49,879100,33094,12728,5091,0.0579,No
7505,YouTube,video,Education,JA,MX,2025-03-10,21,0.72,639583,44205,17002,6800,0.1063,Yes
7506,YouTube,video,Sports,FR,AU,2025-05-31,19,0.62,437278,47766,18371,7348,0.1681,Yes
7507,YouTube,video,Business,DE,IN,2025-11-05,12,0.02,126166,2297,883,353,0.028,No
7508,YouTube,video,Technology,HI,JP,2025-10-21,19,0.43,462871,41525,15971,6388,0.138,Yes
7509,YouTube,video,Entertainment,DE,US,2025-04-02,23,-0.86,936930,45713,17582,7032,0.0751,No
7510,YouTube,video,Fashion,JA,BR,2025-06-29,18,1,708616,73145,28133,11253,0.1588,Yes
7511,YouTube,video,Business,ES,BR,2025-12-26,20,0.63,265208,23401,9000,3600,0.1358,Yes
7512,YouTube,video,Technology,HI,FR,2025-06-09,22,0.56,176150,6365,2448,979,0.0556,No
7513,YouTube,video,Fashion,HI,JP,2025-06-13,15,0.94,918974,60977,23452,9381,0.1021,Yes
7514,YouTube,video,Business,HI,UK,2025-03-03,21,0.97,471477,58252,22404,8961,0.1901,Yes
7515,YouTube,video,Fashion,JA,IN,2025-07-10,19,-0.47,698716,56962,21908,8763,0.1254,Yes
7516,YouTube,video,Fashion,PT,IN,2025-02-17,10,0.99,13744,1656,637,254,0.1855,Yes
7517,YouTube,video,Food,DE,US,2025-03-22,19,0.48,823379,32497,12499,4999,0.0607,No
7518,YouTube,video,Lifestyle,EN,US,2025-12-25,22,0.93,580408,4990,1919,767,0.0132,No
7519,YouTube,video,Food,ES,BR,2025-09-10,20,0.78,176219,21115,8121,3248,0.1844,Yes
7520,YouTube,video,Fashion,UR,AU,2025-09-12,22,0.46,35632,2692,1035,414,0.1162,Yes
7521,YouTube,video,Business,UR,DE,2025-04-24,17,0.67,453104,47700,18346,7338,0.162,Yes
7522,YouTube,video,Travel,PT,JP,2025-03-31,21,0.93,32027,2634,1013,405,0.1266,Yes
7523,YouTube,video,Lifestyle,UR,AU,2025-07-23,02,0.05,696634,53703,20655,8262,0.1186,Yes
7524,YouTube,video,Travel,FR,MX,2025-05-10,15,-0.01,658243,14129,5434,2173,0.033,No
7525,YouTube,video,Business,JA,UK,2025-08-23,20,0.72,944145,52054,20021,8008,0.0848,No
